x,y,z,value,category
-0.8139909979119383,-0.3562393120174821,0.8885312555607496,0.7345917086575334,A
-0.7895716893909706,-0.4727190754624571,0.9202645146879193,0.8814533634475821,A
-0.7483207962955948,-0.5884859787458084,0.9519977738150889,0.9718115683235418,A
-0.6900626158663942,-0.7010993733824559,0.9837310329422585,0.9998741276738751,A
-0.6149750122196385,-0.8080677340505066,1.0154642920694281,0.963842158559942,A
-0.5235987755982985,-0.9068996821171093,1.0471975511965979,0.8660254037844383,A
-0.4168396595287251,-0.9951564659438624,1.0789308103237674,0.7126941713788629,A
-0.2959628903150847,-1.0705048541345608,1.110664069450937,0.5136773915734058,A
-0.1625800910604263,-1.1307693709741071,1.1423973285781066,0.2817325568414299,A
-0.018628713441873317,-1.1739827971570274,1.1741305877052763,0.03172793349806701,A
0.13365577810861656,-1.1984338738852989,1.2058638468324459,-0.22031053278654034,A
0.2917745762905871,-1.2027111844952905,1.2375971059596156,-0.45822652172741085,A
0.45300651794765373,-1.1857422445153472,1.269330365086785,-0.6667690005162913,A
0.6144547161551664,-1.1468269076226913,1.3010636242139548,-0.8325698546347716,A
0.773098041236977,-1.0856642901373168,1.3327968833411243,-0.9450008187146683,A
0.9258465440181322,-1.0023725288704912,1.364530142468294,-0.9968547759519424,A
1.0695998199226064,-0.8975008144043449,1.3962634015954636,-0.9848077530122081,A
1.2013072357040449,-0.7720332819769479,1.4279966607226333,-0.9096319953545183,A
1.3180288833633893,-0.62738449257578,1.4597299198498028,-0.7761464642917573,A
1.4169960895201161,-0.46538639486860406,1.4914631789769726,-0.5929079290546404,A
1.4956702941427957,-0.2882668213165528,1.5231964381041423,-0.3716624556603267,A
1.5517991206873103,-0.09861973618880492,1.5549296972313118,-0.1265924535737493,A
1.5834684904972554,0.1006323838661281,1.5866629563584815,0.12659245357375007,B
1.5891496875267201,0.30628349764883794,1.618396215485651,0.3716624556603274,B
1.5677403543626813,0.5148955858120733,1.6501294746128208,0.5929079290546411,B
1.5185984960491228,0.7228560457938328,1.6818627337399903,0.7761464642917567,B
1.4415686828448535,0.9264399383723381,1.71359599286716,0.9096319953545187,B
1.3369997749032587,1.1218760180054306,1.7453292519943295,0.984807753012208,B
1.2057536387212877,1.3054153864359892,1.7770625111214993,0.9968547759519423,B
1.049204484535898,1.4734015366149296,1.8087957702486688,0.9450008187146687,B
0.8692286228536494,1.6223405034662464,1.8405290293758385,0.8325698546347712,B
0.6681846139727902,1.7489698106601368,1.872262288503008,0.6667690005162921,B
0.4488839635239794,1.8503248992235237,1.9039955476301778,0.4582265217274102,B
0.214552696437517,1.9238017449211378,1.9357288067573473,0.22031053278654128,B
-0.031215681983680396,1.9672144168577215,1.967462065884517,-0.03172793349806781,B
-0.2845151593557451,1.9788463992046876,1.9991953250116865,-0.28173255684142895,B
-0.5411892851475842,1.957494590417482,2.0309285841388562,-0.5136773915734064,B
-0.7968993490990323,1.9025050084220902,2.0626618432660258,-0.7126941713788623,B
-1.0471975511965994,1.8137993642342172,2.0943951023931957,-0.8660254037844395,B
-1.2876039318348689,1.6918918181682476,2.126128361520365,-0.9638421585599423,B
-1.5136857380295097,1.537895399677645,2.1578616206475347,-0.9998741276738751,B
-1.7211378314798673,1.35351775111536,2.1895948797747042,-0.971811568323542,B
-1.90586269852993,1.1410460442197228,2.221328138901874,-0.8814533634475813,B
-2.0640486018481297,0.9033211126157575,2.2530613980290437,-0.7345917086575329,B
-2.192244419693331,0.6437010406182582,2.284794657156213,-0.5406408174555979,B
-2.2874297512427066,0.3660146445840114,2.3165279162833827,-0.3120334456984884,B
-2.3470789254355218,0.07450547440951868,2.3482611754105527,-0.06342391965656323,B
-2.3692176354625074,-0.22623285403313184,2.379994434537722,0.18925124436041052,B
-2.35247103025718,-0.5313290131273665,2.4117276936648917,0.4297949120891711,B
-2.2961022265172053,-0.8357128652846141,2.443460952792061,0.6427876096865381,B
-2.200040357859299,-1.134199634327569,2.475194211919231,0.8145759520503363,B
-2.064897449244035,-1.421577950445412,2.5069274710464007,0.9341478602651068,B
-1.8919735919862561,-1.6927002777077897,2.53866073017357,0.993838464461254,B
-1.6832500943620303,-1.9425741633367797,2.57039398930074,0.9898214418809325,B
-1.4413704916369325,-2.166452704964803,2.6021272484279097,0.922354294104581,B
-1.169609513666109,-2.359922617121169,2.633860507555079,0.7957618405308322,B
-0.8718303243003788,-2.518988291875442,2.6655937666822487,0.618158986220606,B
-0.5524305608382155,-2.640150291103493,2.6973270258094186,0.4009305354066123,B
-0.2162779098407986,-2.7204767788998065,2.729060284936588,0.15800139597334928,B
0.13136384602037246,-2.757666501392592,2.7607935440637577,-0.09505604330418234,B
0.4849171904601614,-2.7501020462768215,2.792526803190927,-0.34202014332566755,B
0.8385803577281482,-2.69689226392853,2.824260062318097,-0.5670598638627719,B
1.1864225027614868,-2.597902903705436,2.8559933214452666,-0.7557495743542585,B
1.5224829967735791,-2.4537747102535548,2.887726580572436,-0.8959937742913356,B
1.8408731883687373,-2.2659284322246296,2.9194598396996057,-0.9788024462147784,B
2.1358788986417188,-2.036556416331211,2.9511930988267756,-0.998867339183008,B
2.402061876465756,-1.7686006894169746,2.982926357953945,-0.9549022414440739,B
2.6343584284637678,-1.4657176662787275,3.0146596170811146,-0.8497254299495147,B
2.8281734576403745,-1.1322298572776965,3.0463928762082846,-0.6900790114821106,B
2.979468195432138,-0.7730651831789722,3.078126135335454,-0.4861967361004679,B
3.0848399935642625,-0.39368473101439777,3.1098593944626236,-0.2511479871810792,B
3.141592653589793,-1.5389365549774318e-15,3.141592653589793,-9.797174393178826e-16,B
